,bandgap,theory_data,expt_data,reduced_formula,composition,MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData minimum NfValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData minimum NdUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData minimum NfUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData minimum GSmagmom,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber,prediction,pred_dist_to_ideal,cost_ratio
1694,0.0,1,0,Hf5Sb9,Hf5 Sb9,51.0,72.0,21.0,58.5,9.642857142857142,51.0,45.0,85.0,40.0,70.71428571428571,18.367346938775512,85.0,121.76,178.49,56.73,142.02071428571432,26.04948979591837,121.76,903.78,2506.0,1602.22,1476.0014285714285,735.7132653061225,903.78,4.0,15.0,11.0,11.071428571428573,5.051020408163267,15.0,5.0,6.0,1.0,5.357142857142857,0.4591836734693877,5.0,139.0,175.0,36.0,151.85714285714286,16.530612244897963,139.0,1.3,2.05,0.7499999999999998,1.782142857142857,0.3443877551020407,2.05,2.0,2.0,0.0,2.0,0.0,2.0,0.0,3.0,3.0,1.9285714285714288,1.3775510204081631,3.0,2.0,10.0,8.0,7.142857142857142,3.673469387755102,10.0,0.0,14.0,14.0,5.0,6.428571428571429,0.0,15.0,18.0,3.0,16.071428571428573,1.3775510204081638,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.9285714285714288,1.3775510204081631,3.0,0.0,8.0,8.0,2.8571428571428568,3.673469387755102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,5.0,4.785714285714286,2.2959183673469385,3.0,22.2,31.56,9.36,28.217142857142854,4.29795918367347,31.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.0,194.0,28.0,176.0,12.857142857142858,166.0,,,1
1695,0.0,1,0,Yb(AlGe)2,Yb1 Al2 Ge2,13.0,70.0,57.0,32.0,15.2,13.0,39.0,79.0,40.0,68.6,11.840000000000005,73.0,26.9815386,173.054,146.0724614,74.45941544,39.437833824,26.9815386,933.47,1211.4,277.93000000000006,1076.348,114.30240000000003,933.47,3.0,14.0,11.0,11.4,3.3599999999999994,13.0,3.0,6.0,3.0,4.0,0.8,3.0,120.0,187.0,67.0,133.8,21.28000000000001,120.0,1.26,2.01,0.7499999999999998,1.7,0.24799999999999986,1.61,2.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,1.2,0.64,1.0,0.0,10.0,10.0,4.0,4.8,0.0,0.0,14.0,14.0,2.8,4.48,0.0,3.0,16.0,13.0,10.0,5.6,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,3.6,1.44,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,3.6,1.44,4.0,16.48,34.12,17.639999999999993,22.618000000000002,4.910399999999998,16.48,0.0,0.383,0.383,0.1532,0.18384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.0,225.0,0.0,225.0,0.0,225.0,,,1
1696,8.29,0,1,RbCl,Rb1 Cl1,17.0,37.0,20.0,27.0,10.0,17.0,4.0,94.0,90.0,49.0,45.0,4.0,35.453,85.4678,50.0148,60.4604,25.0074,35.453,171.6,312.46,140.86,242.03,70.42999999999998,171.6,1.0,17.0,16.0,9.0,8.0,1.0,3.0,5.0,2.0,4.0,1.0,3.0,102.0,220.0,118.0,161.0,59.0,102.0,0.82,3.16,2.3400000000000003,1.99,1.17,0.82,1.0,2.0,1.0,1.5,0.5,1.0,0.0,5.0,5.0,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,6.0,4.0,3.0,1.0,0.0,1.0,1.0,0.5,0.5,0.0,0.0,1.0,1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,24.4975,90.7225,66.225,57.61,33.1125,24.4975,0.0,2.4930000000000003,2.4930000000000003,1.2465,1.2465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,229.0,165.0,146.5,82.5,64.0,,,10
1697,0.0,0,1,Hf5CuPb3,Hf5 Cu1 Pb3,29.0,82.0,53.0,70.55555555555556,9.234567901234566,72.0,45.0,81.0,36.0,59.111111111111114,15.679012345679011,45.0,63.54600000000001,207.2,143.654,175.2884444444444,24.83165432098765,178.49,600.61,2506.0,1905.39,1743.2888888888888,847.4567901234567,2506.0,4.0,14.0,10.0,8.11111111111111,4.567901234567902,4.0,4.0,6.0,2.0,5.777777777777778,0.3950617283950618,6.0,132.0,175.0,43.0,160.55555555555554,16.049382716049386,175.0,1.3,2.33,1.03,1.71,0.4555555555555555,1.3,1.0,2.0,1.0,1.8888888888888888,0.1975308641975309,2.0,0.0,2.0,2.0,0.6666666666666666,0.8888888888888888,0.0,2.0,10.0,8.0,5.5555555555555545,3.9506172839506175,2.0,0.0,14.0,14.0,12.444444444444445,2.7654320987654315,14.0,11.0,28.0,17.0,20.555555555555557,4.962962962962964,18.0,0.0,1.0,1.0,0.1111111111111111,0.19753086419753085,0.0,0.0,4.0,4.0,1.3333333333333333,1.7777777777777777,0.0,0.0,8.0,8.0,4.4444444444444455,3.9506172839506175,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,7.0,5.8888888888888875,2.3456790123456788,8.0,11.07,28.11,17.04,22.93333333333333,3.4511111111111097,22.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,225.0,31.0,207.77777777777771,15.30864197530864,194.0,,,10
1698,1.4,0,1,Rb2TeI6,Rb2 Te1 I6,37.0,53.0,16.0,49.33333333333334,5.481481481481482,53.0,4.0,96.0,92.0,74.8888888888889,31.506172839506174,96.0,85.4678,127.6,42.1322,117.7736022222222,14.358134320987654,126.90447,312.46,722.66,410.2,407.6311111111111,70.00641975308642,386.85,1.0,17.0,16.0,13.333333333333336,5.481481481481482,17.0,5.0,5.0,0.0,5.0,0.0,5.0,138.0,220.0,82.0,156.88888888888889,28.04938271604938,139.0,0.82,2.66,1.8400000000000003,2.188888888888889,0.6281481481481482,2.66,1.0,2.0,1.0,1.7777777777777777,0.34567901234567905,2.0,0.0,5.0,5.0,3.7777777777777777,1.6790123456790125,5.0,0.0,10.0,10.0,7.777777777777778,3.4567901234567904,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,16.0,13.333333333333336,5.481481481481482,17.0,0.0,1.0,1.0,0.2222222222222222,0.3456790123456789,0.0,0.0,2.0,2.0,0.8888888888888888,0.39506172839506176,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.1111111111111112,0.1975308641975309,1.0,34.7633333333,90.7225,55.9591666667,52.699814814811106,16.898971193417285,43.015,0.0,1.062,1.062,0.7595555555555555,0.4032592592592593,1.062,0.0,0.0,0.0,0.0,0.0,0.0,64.0,229.0,165.0,110.44444444444444,61.925925925925924,64.0,,,10
1699,1.5236,1,0,InSb2S4Cl,In1 Sb2 S4 Cl1,16.0,51.0,35.0,29.0,16.0,16.0,75.0,94.0,19.0,86.375,3.53125,88.0,32.065,121.76,89.69500000000002,65.256375,40.64221875000001,32.065,171.6,903.78,732.18,495.29375,204.243125,388.36,13.0,17.0,4.0,15.5,0.875,16.0,3.0,5.0,2.0,3.75,0.9375,3.0,102.0,142.0,40.0,117.75,16.6875,105.0,1.78,3.16,1.38,2.42,0.3450000000000001,2.58,2.0,2.0,0.0,2.0,0.0,2.0,1.0,5.0,4.0,3.5,0.875,4.0,0.0,10.0,10.0,3.75,4.6875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,15.0,9.0,9.25,3.8125,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,2.5,0.875,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,2.5,0.875,2.0,24.26,31.56,7.299999999999998,26.878125,2.340937499999999,25.786875,0.0,2.4930000000000003,2.4930000000000003,1.412625,1.05946875,2.202,0.0,0.0,0.0,0.0,0.0,0.0,64.0,166.0,102.0,101.875,41.34375,70.0,,,1
1700,2.0,0,1,PbO2,Pb1 O2,8.0,82.0,74.0,32.666666666666664,32.888888888888886,8.0,81.0,87.0,6.0,85.0,2.6666666666666665,87.0,15.9994,207.2,191.2006,79.7329333333333,84.97804444444444,15.9994,54.8,600.61,545.8100000000002,236.73666666666668,242.58222222222213,54.8,14.0,16.0,2.0,15.333333333333336,0.8888888888888887,16.0,2.0,6.0,4.0,3.333333333333333,1.777777777777778,2.0,66.0,146.0,80.0,92.66666666666669,35.555555555555564,66.0,2.33,3.44,1.11,3.0700000000000003,0.4933333333333332,3.44,2.0,2.0,0.0,2.0,0.0,2.0,2.0,4.0,2.0,3.333333333333333,0.8888888888888888,4.0,0.0,10.0,10.0,3.333333333333333,4.444444444444444,0.0,0.0,14.0,14.0,4.666666666666667,6.222222222222222,0.0,6.0,28.0,22.0,13.333333333333336,9.777777777777779,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,2.6666666666666665,0.8888888888888888,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,2.6666666666666665,0.8888888888888888,2.0,9.105,28.11,19.005,15.44,8.446666666666665,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,83.0,94.66666666666669,12.0,,,10
1701,0.0,0,1,BSe2Cl,B1 Se2 Cl1,5.0,34.0,29.0,22.5,11.5,34.0,72.0,94.0,22.0,86.0,7.0,89.0,10.811,78.96,68.149,51.04600000000001,27.913999999999994,78.96,171.6,2348.0,2176.4,876.9,735.55,494.0,13.0,17.0,4.0,15.5,1.25,16.0,2.0,4.0,2.0,3.25,0.75,4.0,84.0,120.0,36.0,106.5,13.5,120.0,2.04,3.16,1.12,2.575,0.2925000000000002,2.55,2.0,2.0,0.0,2.0,0.0,2.0,1.0,5.0,4.0,3.5,1.25,4.0,0.0,10.0,10.0,5.0,5.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,16.0,13.0,10.5,5.5,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,2.5,1.25,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,2.5,1.25,2.0,7.1725,25.92,18.7475,20.8775,6.8525,25.92,0.799,2.4930000000000003,1.694,1.40375,0.6047499999999999,0.799,0.0,0.0,0.0,0.0,0.0,0.0,14.0,166.0,152.0,64.5,50.75,14.0,,,10
1702,0.0,0,1,Sm(SiAg)2,Sm1 Si2 Ag2,14.0,62.0,48.0,36.8,18.24,14.0,23.0,78.0,55.0,61.8,15.52,65.0,28.0855,150.36,122.27450000000002,84.45348,45.09438400000001,28.0855,1234.93,1687.0,452.07,1437.7720000000006,199.3824,1234.93,3.0,14.0,11.0,10.6,3.04,11.0,3.0,6.0,3.0,4.4,1.12,3.0,111.0,198.0,87.0,142.0,24.8,111.0,1.17,1.93,0.76,1.766,0.23839999999999995,1.9,1.0,2.0,1.0,1.6,0.48,1.0,0.0,2.0,2.0,0.8,0.9600000000000002,0.0,0.0,10.0,10.0,4.0,4.8,0.0,0.0,6.0,6.0,1.2,1.92,0.0,4.0,11.0,7.0,7.6,2.88,4.0,0.0,1.0,1.0,0.4,0.4800000000000001,0.0,0.0,4.0,4.0,1.6,1.9200000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,1.6,2.56,0.0,1.0,8.0,7.0,3.6,2.08,1.0,16.33,33.23,16.9,21.354,4.750399999999999,16.33,0.0,0.773,0.773,0.30920000000000003,0.37104000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.0,227.0,61.0,214.0,19.2,225.0,,,10
1703,0.0,0,1,Nd2Ru2O7,Nd2 Ru2 O7,8.0,60.0,52.0,24.0,20.363636363636363,8.0,19.0,87.0,68.0,69.0,22.90909090909091,87.0,15.9994,144.24200000000005,128.24259999999998,54.78361818181818,49.36173223140495,15.9994,54.8,2607.0,2552.2,744.1454545454545,877.3487603305786,54.8,3.0,16.0,13.0,12.181818181818182,4.859504132231406,16.0,2.0,6.0,4.0,3.272727272727273,1.6198347107438018,2.0,66.0,201.0,135.0,105.0909090909091,49.752066115702476,66.0,1.14,3.44,2.3,2.7963636363636364,0.8191735537190084,3.44,1.0,2.0,1.0,1.8181818181818181,0.2975206611570249,2.0,0.0,4.0,4.0,2.5454545454545454,1.851239669421488,4.0,0.0,7.0,7.0,1.2727272727272727,2.0826446280991733,0.0,0.0,4.0,4.0,0.7272727272727273,1.190082644628099,0.0,6.0,8.0,2.0,6.363636363636362,0.5950413223140494,6.0,0.0,1.0,1.0,0.18181818181818185,0.29752066115702475,0.0,0.0,2.0,2.0,1.2727272727272727,0.9256198347107438,2.0,0.0,3.0,3.0,0.5454545454545454,0.8925619834710744,0.0,0.0,10.0,10.0,1.8181818181818181,2.975206611570248,0.0,2.0,10.0,8.0,3.8181818181818175,2.31404958677686,2.0,9.105,34.81,25.705,14.579545454545455,7.356528925619836,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,194.0,182.0,78.18181818181819,84.23140495867769,12.0,,,10
1704,1.9178,1,0,Na2CdSnS4,Na2 Cd1 Sn1 S4,11.0,50.0,39.0,23.0,13.0,16.0,2.0,88.0,86.0,63.25,30.625,88.0,22.98976928,118.71,95.72023072,50.67006732,32.44521634,32.065,370.87,594.22,223.35,424.31,62.67,388.36,1.0,16.0,15.0,11.5,5.25,16.0,3.0,5.0,2.0,3.5,0.75,3.0,105.0,166.0,61.0,129.375,24.375,105.0,0.93,2.58,1.65,1.97875,0.6012500000000001,2.58,1.0,2.0,1.0,1.75,0.375,2.0,0.0,4.0,4.0,2.25,1.75,4.0,0.0,10.0,10.0,2.5,3.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,13.0,6.5,3.25,6.0,0.0,1.0,1.0,0.25,0.375,0.0,0.0,4.0,4.0,1.5,1.125,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.75,0.8125,2.0,19.495,33.285,13.789999999999996,26.801770833325,2.8415885416562507,25.786875,0.0,2.202,2.202,1.101,1.101,2.202,0.0,0.0,0.0,0.0,0.0,0.0,70.0,229.0,159.0,134.125,64.125,70.0,,,1
1705,0.32,0,1,FeP4,Fe1 P4,15.0,26.0,11.0,17.2,3.52,15.0,55.0,83.0,28.0,77.4,8.959999999999997,83.0,30.973762,55.845,24.871238,35.9480096,7.958796159999999,30.973762,317.3,1811.0,1493.7,616.04,477.98400000000004,317.3,8.0,15.0,7.0,13.6,2.24,15.0,3.0,4.0,1.0,3.2,0.3200000000000001,3.0,107.0,132.0,25.0,112.0,8.0,107.0,1.83,2.19,0.3599999999999999,2.1180000000000003,0.1152,2.19,2.0,2.0,0.0,2.0,0.0,2.0,0.0,3.0,3.0,2.4,0.9600000000000002,3.0,0.0,6.0,6.0,1.2,1.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,3.0,5.6,0.9599999999999996,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.4,0.9600000000000002,3.0,0.0,4.0,4.0,0.8,1.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,1.0,3.2,0.3200000000000001,3.0,10.73,22.5702380952,11.8402380952,20.202190476160002,3.7888761904640003,22.5702380952,0.0,1.625,1.625,1.3,0.5199999999999999,1.625,0.0,2.1106628,2.1106628,0.42213256,0.675412096,0.0,2.0,229.0,227.0,47.4,72.64,2.0,,,10
1706,2.37,0,1,CsSmHgSe3,Cs1 Sm1 Hg1 Se3,34.0,80.0,46.0,49.83333333333334,15.833333333333336,34.0,5.0,89.0,84.0,61.0,31.33333333333333,89.0,78.96,200.59,121.63,120.12257531666668,41.16257531666668,78.96,234.32,1345.0,1110.68,560.485,261.50500000000005,494.0,1.0,16.0,15.0,10.666666666666666,5.777777777777778,16.0,4.0,6.0,2.0,5.0,1.0,4.0,120.0,244.0,124.0,155.66666666666666,43.555555555555536,120.0,0.79,2.55,1.7599999999999998,1.935,0.6366666666666666,2.55,1.0,2.0,1.0,1.8333333333333333,0.27777777777777785,2.0,0.0,4.0,4.0,2.0,2.0,4.0,0.0,10.0,10.0,6.666666666666668,4.4444444444444455,10.0,0.0,14.0,14.0,3.333333333333333,4.444444444444444,0.0,1.0,26.0,25.0,13.833333333333336,6.222222222222222,16.0,0.0,1.0,1.0,0.16666666666666666,0.2777777777777778,0.0,0.0,2.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,1.3333333333333333,2.2222222222222223,0.0,0.0,8.0,8.0,2.5,1.8333333333333333,2.0,25.2375862069,115.765,90.5274137931,41.99876436781667,24.588745210727787,25.92,0.0,0.799,0.799,0.3995,0.3995,0.799,0.0,0.0,0.0,0.0,0.0,0.0,14.0,229.0,215.0,100.5,86.5,14.0,,,10
1707,2.0415999999999994,1,0,NaSb(PS3)2,Na1 Sb1 P2 S6,11.0,51.0,40.0,18.8,6.44,16.0,2.0,88.0,86.0,78.1,15.220000000000004,88.0,22.98976928,121.76,98.77023072,39.908729328,16.3702541344,32.065,317.3,903.78,586.48,423.941,95.96779999999997,388.36,1.0,16.0,15.0,14.2,2.640000000000001,16.0,3.0,5.0,2.0,3.2,0.3600000000000001,3.0,105.0,166.0,61.0,114.9,15.040000000000004,105.0,0.93,2.58,1.65,2.2840000000000003,0.3552000000000001,2.58,1.0,2.0,1.0,1.9,0.18000000000000008,2.0,0.0,4.0,4.0,3.3,0.8400000000000001,4.0,0.0,10.0,10.0,1.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,14.0,6.2,1.7600000000000002,6.0,0.0,1.0,1.0,0.1,0.18,0.0,0.0,3.0,3.0,2.1,0.54,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,2.2,0.4800000000000001,2.0,22.5702380952,31.56,8.989761904799998,26.06650595237,1.7340642857120012,25.786875,0.0,2.202,2.202,1.6462,0.66696,2.202,0.0,0.0,0.0,0.0,0.0,0.0,2.0,229.0,227.0,81.9,46.24,70.0,,,1
1708,0.0,0,1,EuCuSeO,Eu1 Cu1 Se1 O1,8.0,63.0,55.0,33.5,15.0,8.0,25.0,89.0,64.0,66.25,21.75,25.0,15.9994,151.964,135.9646,77.61734999999999,37.84465,15.9994,54.8,1357.77,1302.97,750.3925,475.99250000000006,54.8,3.0,16.0,13.0,11.5,4.5,3.0,2.0,6.0,4.0,4.0,1.0,2.0,66.0,198.0,132.0,129.0,36.0,66.0,1.185,3.44,2.255,2.26875,0.72625,1.185,1.0,2.0,1.0,1.75,0.375,1.0,0.0,4.0,4.0,2.0,2.0,0.0,0.0,10.0,10.0,5.0,5.0,0.0,0.0,7.0,7.0,1.75,2.625,0.0,6.0,16.0,10.0,10.5,3.0,6.0,0.0,1.0,1.0,0.25,0.375,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,1.75,2.625,0.0,1.0,7.0,6.0,3.0,2.0,1.0,9.105,36.46,27.355,20.63875,10.55125,9.105,0.0,0.799,0.799,0.19975,0.29962500000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,120.0,107.0,12.0,,,10
1709,0.0,1,0,U11O5,U11 O5,8.0,92.0,84.0,65.75,36.09375,92.0,20.0,87.0,67.0,40.9375,28.7890625,20.0,15.9994,238.02891,222.02951,168.644688125,95.403305078125,238.02891,54.8,1408.0,1353.2,985.125,581.453125,1408.0,3.0,16.0,13.0,7.0625,5.5859375,3.0,2.0,7.0,5.0,5.4375,2.1484375,7.0,66.0,196.0,130.0,155.375,55.859375,196.0,1.38,3.44,2.06,2.02375,0.8851562499999999,1.38,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,1.25,1.71875,0.0,0.0,1.0,1.0,0.6875,0.4296875,1.0,0.0,3.0,3.0,2.0625,1.2890625,3.0,6.0,6.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.625,0.859375,0.0,0.0,9.0,9.0,6.1875,3.8671875,9.0,0.0,11.0,11.0,7.5625,4.7265625,11.0,2.0,20.0,18.0,14.375,7.734375,20.0,9.105,20.025,10.919999999999998,16.612499999999994,4.692187499999998,20.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,63.0,51.0,47.0625,21.9140625,63.0,,,1
1710,2.02,0,1,Ag3SbS3,Ag3 Sb1 S3,16.0,51.0,35.0,34.285714285714285,15.673469387755105,16.0,65.0,88.0,23.0,77.71428571428571,10.89795918367347,65.0,32.065,121.76,89.69500000000002,77.36565714285716,38.82913469387755,32.065,388.36,1234.93,846.57,824.8071428571428,374.09755102040816,388.36,11.0,16.0,5.0,13.714285714285715,2.326530612244898,11.0,3.0,5.0,2.0,4.142857142857143,0.9795918367346941,3.0,105.0,145.0,40.0,127.0,18.857142857142858,105.0,1.93,2.58,0.6500000000000001,2.225714285714285,0.3036734693877552,1.93,1.0,2.0,1.0,1.5714285714285714,0.489795918367347,1.0,0.0,4.0,4.0,2.142857142857143,1.836734693877551,0.0,0.0,10.0,10.0,5.7142857142857135,4.8979591836734695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,15.0,9.0,9.428571428571429,2.9387755102040813,6.0,0.0,1.0,1.0,0.42857142857142855,0.4897959183673469,0.0,0.0,3.0,3.0,1.2857142857142858,1.1020408163265307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,1.7142857142857142,0.6122448979591837,1.0,16.33,31.56,15.23,22.55866071428571,5.338852040816327,16.33,0.0,2.202,2.202,0.9437142857142856,1.0785306122448979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,225.0,155.0,150.14285714285714,68.6938775510204,70.0,,,10
1711,3.5074,1,0,CsZn2B3O7,Cs1 Zn2 B3 O7,5.0,55.0,50.0,14.307692307692307,11.088757396449704,8.0,5.0,87.0,82.0,74.46153846153847,13.502958579881652,87.0,10.811,132.9054519,122.0944519,31.39186553076923,26.075362355029586,15.9994,54.8,2348.0,2293.2,701.1192307692309,760.0988165680475,54.8,1.0,16.0,15.0,13.538461538461535,2.6508875739644973,16.0,2.0,6.0,4.0,2.6153846153846154,0.9467455621301776,2.0,66.0,244.0,178.0,92.46153846153848,32.40236686390533,66.0,0.79,3.44,2.65,2.637692307692308,0.8640236686390532,3.44,1.0,2.0,1.0,1.9230769230769231,0.14201183431952658,2.0,0.0,4.0,4.0,2.3846153846153846,1.739644970414201,4.0,0.0,10.0,10.0,1.5384615384615383,2.6035502958579886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,11.0,5.8461538461538485,2.059171597633136,6.0,0.0,1.0,1.0,0.07692307692307693,0.14201183431952666,0.0,0.0,5.0,5.0,2.230769230769231,1.2781065088757395,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.3076923076923075,1.242603550295858,2.0,7.1725,115.765,108.5925,17.610576923076927,15.100680473372787,9.105,0.0,1.524,1.524,0.3516923076923077,0.5410650887573965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,92.23076923076924,86.40236686390531,12.0,,,1
